dateStr=2015-12-24;timeStr=19:06:13;seconds=3533828773.199000;fileVersion=20151224;numObjects=1343;numSessions=6;
masterIdx,map,session,spineMapRow,segmentMapRow,Idx,roiType,roiTypeNum,x,y,z,channel,groupID,parentID,cPnt,sDist,pDist,cAuto,cAngle,cLine,cLineNum,cx,cy,cz,cDate,cTime,mDate,mTime,cSeconds,mSeconds,userName,note,edgeList,isDirty,isBad,dynBad,intBad,progType,madeFrom,analParam,analResult1,analResult2,analResult3,analResult4,user1,user2,user3,userBool1,userBool2,userBool3,userType,bSpineMap,bSpineIdx,error,warning,idx_ch1,x_ch1,y_ch1,z_ch1,sLen2d_ch1,sLen3d_ch1,intmSeconds_ch1,isDirty_ch1,intBad_ch1,intManual_ch1,spineWidth_ch1,extendHead_ch1,extendTail_ch1,scaleRadius_ch1,zPlusMinus_ch1,sSum_ch1,sMean_ch1,sSD_ch1,sN_ch1,sbSum_ch1,sbMean_ch1,sbSD_ch1,sbN_ch1,sbxyManual_ch1,sbxPos_ch1,sbyPos_ch1,dSum_ch1,dMean_ch1,dSD_ch1,dN_ch1,dPlus_ch1,dMinus_ch1,dbSum_ch1,dbMean_ch1,dbSD_ch1,dbN_ch1,ubssSum_ch1,ubssMean_ch1,ubsdSum_ch1,ubsdMean_ch1,idx_ch2,x_ch2,y_ch2,z_ch2,sLen2d_ch2,sLen3d_ch2,intmSeconds_ch2,isDirty_ch2,intBad_ch2,intManual_ch2,spineWidth_ch2,extendHead_ch2,extendTail_ch2,scaleRadius_ch2,zPlusMinus_ch2,sSum_ch2,sMean_ch2,sSD_ch2,sN_ch2,sbSum_ch2,sbMean_ch2,sbSD_ch2,sbN_ch2,sbxyManual_ch2,sbxPos_ch2,sbyPos_ch2,dSum_ch2,dMean_ch2,dSD_ch2,dN_ch2,dPlus_ch2,dMinus_ch2,dbSum_ch2,dbMean_ch2,dbSD_ch2,dbN_ch2,ubssSum_ch2,ubssMean_ch2,ubsdSum_ch2,ubsdMean_ch2,
1112,rr49c,4,80,2,206,spineROI,0,113.65,46.067,52,1,,2,2858,102.05,54.633,0,408.75,radius2,2,113.72,48.502,50.4,2015-10-21,13:30:29,2015-12-18,20:31:13,3528279029.195000,3533315473.880000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,200.000000,nan,nan,nan,2.436006,2.914468,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,108756.000000,87.565216,118.967751,1242.000000,46257.000000,37.243961,50.909134,1242.000000,0.000000,120.958015,38.758984,58826.000000,126.507530,175.071564,465.000000,nan,nan,20056.000000,43.131184,57.508377,465.000000,62499.000000,50.321255,38770.000000,83.376343,200.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,211948.000000,170.650558,229.537979,1242.000000,46257.000000,37.243961,50.909134,1242.000000,0.000000,120.958015,38.758984,58826.000000,126.507530,175.071564,465.000000,nan,nan,20056.000000,43.131184,57.508377,465.000000,165691.000000,133.406601,38770.000000,83.376343,
1113,rr49c,4,309,0,208,spineROI,0,57.938,84.881,27,1,,0,517,72.053,-2.0571,0,285.23,radius1,1,56.409,84.219,27.4,2015-10-21,13:49:00,2015-12-18,20:31:13,3528280140.500000,3533315473.884000,Nancy Luo,Dim,,,,,,,1,,,,,,,,,,,,,,,,,201.000000,nan,nan,nan,1.666159,1.713501,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,138708.000000,121.994720,173.926636,1137.000000,64821.000000,57.010555,76.847717,1137.000000,0.000000,64.767548,78.051453,136036.000000,290.675201,270.157440,468.000000,nan,nan,32804.000000,70.094017,94.205727,468.000000,73887.000000,64.984161,103232.000000,220.581177,201.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,322016.000000,283.215485,426.719116,1137.000000,64821.000000,57.010555,76.847717,1137.000000,0.000000,64.767548,78.051453,136036.000000,290.675201,270.157440,468.000000,nan,nan,32804.000000,70.094017,94.205727,468.000000,257195.000000,226.204926,103232.000000,220.581177,
1114,rr49c,4,333,0,209,spineROI,0,58.338,83.381,26,1,,0,532,74.23,0.12,0,257.26,radius1,1,57.698,82.524,27.4,2015-10-21,14:01:08,2015-12-18,20:31:13,3528280868.238000,3533315473.888000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,202.000000,nan,nan,nan,1.069602,1.761831,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,107331.000000,170.366669,210.311081,630.000000,41572.000000,65.987305,88.885696,630.000000,0.000000,64.755615,76.963387,145745.000000,296.229675,266.883209,492.000000,nan,nan,34753.000000,70.636177,101.185776,492.000000,65759.000000,104.379364,110992.000000,225.593506,202.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,314756.000000,499.612701,589.660034,630.000000,41572.000000,65.987305,88.885696,630.000000,0.000000,64.755615,76.963387,145745.000000,296.229675,266.883209,492.000000,nan,nan,34753.000000,70.636177,101.185776,492.000000,273184.000000,433.625397,110992.000000,225.593506,
1115,rr49c,4,336,0,210,spineROI,0,38.538,93.831,28,1,,0,352,48.707,-25.403,0,89.971,radius2,2,39.861,95.487,33.2,2015-10-21,14:10:53,2015-12-18,20:31:13,3528281453.924000,3533315473.893000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,203.000000,nan,nan,nan,2.119591,5.615396,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,130215.000000,95.395607,131.125732,1365.000000,84316.000000,61.769962,92.531479,1365.000000,0.000000,46.809036,85.559967,99312.000000,223.675674,238.883133,444.000000,nan,nan,26357.000000,59.362614,94.166611,444.000000,45899.000000,33.625645,72955.000000,164.313065,203.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,204436.000000,149.769958,192.573303,1365.000000,84316.000000,61.769962,92.531479,1365.000000,0.000000,46.809036,85.559967,99312.000000,223.675674,238.883133,444.000000,nan,nan,26357.000000,59.362614,94.166611,444.000000,120120.000000,88.000000,72955.000000,164.313065,
1116,rr49c,4,121,0,211,spineROI,0,39.988,98.581,27,1,,0,334,46.07,-28.04,0,295.8,radius1,1,38.7,97.74,28,2015-10-21,14:13:35,2015-12-18,20:31:13,3528281615.808000,3533315473.897000,Nancy Luo,Dim,,,,,,,1,,,,,,,,,,,,,,,,,204.000000,nan,nan,nan,1.538254,1.834728,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,98274.000000,93.862465,125.171440,1047.000000,69996.000000,66.853867,94.690926,1047.000000,0.000000,47.680859,90.888138,68543.000000,158.664352,174.215851,432.000000,nan,nan,27920.000000,64.629631,95.544754,432.000000,28278.000000,27.008598,40623.000000,94.034721,204.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,171349.000000,163.657120,194.749130,1047.000000,69996.000000,66.853867,94.690926,1047.000000,0.000000,47.680859,90.888138,68543.000000,158.664352,174.215851,432.000000,nan,nan,27920.000000,64.629631,95.544754,432.000000,101353.000000,96.803253,40623.000000,94.034721,
1117,rr49c,4,429,0,212,spineROI,0,7.288,106.73,26,1,,0,71,9.8826,-64.227,0,74.926,radius2,2,8.3064,108.25,24.2,2015-10-21,14:20:36,2015-12-18,20:31:13,3528282036.919000,3533315473.902000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,205.000000,nan,nan,nan,1.829628,2.566620,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,118511.000000,125.408463,141.745316,945.000000,52266.000000,55.307938,74.956795,945.000000,0.000000,18.938395,95.079605,100443.000000,213.254776,191.776260,471.000000,nan,nan,25881.000000,54.949043,74.773369,471.000000,66245.000000,70.100525,74562.000000,158.305725,205.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,176857.000000,187.150269,214.347351,945.000000,52266.000000,55.307938,74.956795,945.000000,0.000000,18.938395,95.079605,100443.000000,213.254776,191.776260,471.000000,nan,nan,25881.000000,54.949043,74.773369,471.000000,124591.000000,131.842331,74562.000000,158.305725,
1118,rr49c,4,429,0,212,spineROI,0,12.538,108.28,25,1,,0,103,14.199,-59.911,0,271.33,radius1,1,12.13,107.34,24,2015-10-21,14:36:07,2015-12-18,20:31:13,3528282967.683000,3533315473.906000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,206.000000,nan,nan,nan,1.024726,1.431804,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,99419.000000,145.349411,174.127548,684.000000,44427.000000,64.951752,94.796135,684.000000,0.000000,17.947815,102.870186,104224.000000,224.137634,219.909317,465.000000,nan,nan,28169.000000,60.578495,85.586838,465.000000,54992.000000,80.397659,76055.000000,163.559143,206.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,208134.000000,304.289459,420.348328,684.000000,44427.000000,64.951752,94.796135,684.000000,0.000000,17.947815,102.870186,104224.000000,224.137634,219.909317,465.000000,nan,nan,28169.000000,60.578495,85.586838,465.000000,163707.000000,239.337708,76055.000000,163.559143,
1119,rr49c,4,100,0,213,spineROI,0,62.488,77.031,27,1,,0,585,82.011,7.9009,0,264.62,radius1,1,61.31,76.92,27.6,2015-10-21,17:23:00,2015-12-18,20:31:13,3528292980.170000,3533315473.910000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,207.000000,nan,nan,nan,1.183218,1.326652,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,104337.000000,109.025078,160.552490,957.000000,76326.000000,79.755486,104.474693,957.000000,0.000000,72.445580,67.073425,121119.000000,258.801270,265.195618,468.000000,nan,nan,38093.000000,81.395302,108.334221,468.000000,28011.000000,29.269592,83026.000000,177.405975,207.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,164247.000000,171.626953,299.405609,957.000000,76326.000000,79.755486,104.474693,957.000000,0.000000,72.445580,67.073425,121119.000000,258.801270,265.195618,468.000000,nan,nan,38093.000000,81.395302,108.334221,468.000000,87921.000000,91.871468,83026.000000,177.405975,
1120,rr49c,4,100,0,213,spineROI,0,109.05,68.768,45,1,,0,1039,143.09,68.985,0,84.559,radius2,2,109.25,70.625,43.6,2015-10-21,17:46:51,2015-12-18,20:31:13,3528294411.904000,3533315473.915000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,208.000000,nan,nan,nan,1.867739,2.334191,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,112645.000000,106.975311,123.113861,1053.000000,44765.000000,42.511871,57.929592,1053.000000,0.000000,115.105255,62.712742,83446.000000,178.303421,184.043625,468.000000,nan,nan,23016.000000,49.179485,69.654778,468.000000,67880.000000,64.463440,60430.000000,129.123932,208.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,233696.000000,221.933517,227.781677,1053.000000,44765.000000,42.511871,57.929592,1053.000000,0.000000,115.105255,62.712742,83446.000000,178.303421,184.043625,468.000000,nan,nan,23016.000000,49.179485,69.654778,468.000000,188931.000000,179.421646,60430.000000,129.123932,
1121,rr49c,4,100,0,213,spineROI,0,105.2,72.818,43,1,,0,1007,138.68,64.569,0,230.66,radius1,1,105.85,70.885,42.2,2015-10-21,17:51:25,2015-12-18,20:31:13,3528294685.829000,3533315473.919000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,209.000000,nan,nan,nan,2.039360,2.190660,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,88289.000000,86.051659,111.694710,1026.000000,45158.000000,44.013645,57.714283,1026.000000,0.000000,115.396797,62.621201,86316.000000,194.405411,187.777344,444.000000,nan,nan,18316.000000,41.252251,56.430580,444.000000,43131.000000,42.038013,68000.000000,153.153168,209.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,197543.000000,192.537033,247.988159,1026.000000,45158.000000,44.013645,57.714283,1026.000000,0.000000,115.396797,62.621201,86316.000000,194.405411,187.777344,444.000000,nan,nan,18316.000000,41.252251,56.430580,444.000000,152385.000000,148.523392,68000.000000,153.153168,
1122,rr49c,4,99,0,214,spineROI,0,103.35,72.018,43,1,,0,989,136.27,62.16,0,258.64,radius1,1,103.46,70.967,42,2015-10-21,17:58:14,2015-12-18,20:31:13,3528295094.170000,3533315473.923000,Nancy Luo,Dim,,,,,,,1,,,,,,,,,,,,,,,,,210.000000,nan,nan,nan,1.056741,1.454889,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,70083.000000,75.358063,112.511612,930.000000,46874.000000,50.402149,60.627697,930.000000,0.000000,111.156113,64.211884,121766.000000,263.562775,241.023163,462.000000,nan,nan,21615.000000,46.785713,61.158550,462.000000,23209.000000,24.955914,100151.000000,216.777069,210.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,105796.000000,113.759140,190.214096,930.000000,46874.000000,50.402149,60.627697,930.000000,0.000000,111.156113,64.211884,121766.000000,263.562775,241.023163,462.000000,nan,nan,21615.000000,46.785713,61.158550,462.000000,58922.000000,63.356991,100151.000000,216.777069,
1123,rr49c,4,99,0,214,spineROI,0,88.75,70.018,36,1,,0,857,118.65,44.543,0,272.45,radius1,1,88.421,69.023,35.4,2015-10-21,18:04:59,2015-12-18,20:31:13,3528295499.446000,3533315473.928000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,211.000000,nan,nan,nan,1.047982,1.207587,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,94874.000000,106.480362,152.661713,891.000000,52031.000000,58.396183,81.529091,891.000000,0.000000,96.561440,62.206558,111513.000000,238.275635,240.459503,468.000000,nan,nan,24133.000000,51.566238,71.653442,468.000000,42843.000000,48.084179,87380.000000,186.709396,211.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,212222.000000,238.184067,369.911407,891.000000,52031.000000,58.396183,81.529091,891.000000,0.000000,96.561440,62.206558,111513.000000,238.275635,240.459503,468.000000,nan,nan,24133.000000,51.566238,71.653442,468.000000,160191.000000,179.787888,87380.000000,186.709396,
1124,rr49c,4,143,0,215,spineROI,0,28.614,99.44,25,1,,0,255,35.24,-38.87,0,67.687,radius2,2,29.074,100.8,27,2015-10-21,18:21:06,2015-12-18,20:31:13,3528296466.295000,3533315473.932000,Nancy Luo,Dim?,,,,,,,1,,,,,,,,,,,,,,,,,212.000000,nan,nan,nan,1.435688,2.461951,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,75847.000000,77.080284,94.226677,984.000000,58636.000000,59.589432,85.420486,984.000000,0.000000,38.406002,89.647995,68411.000000,154.078827,155.203644,444.000000,nan,nan,29145.000000,65.641891,86.808762,444.000000,17211.000000,17.490852,39266.000000,88.436935,212.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,135400.000000,137.601624,174.008362,984.000000,58636.000000,59.589432,85.420486,984.000000,0.000000,38.406002,89.647995,68411.000000,154.078827,155.203644,444.000000,nan,nan,29145.000000,65.641891,86.808762,444.000000,76764.000000,78.012192,39266.000000,88.436935,
1125,rr49c,4,155,0,216,spineROI,0,45.242,91.92,29,1,,0,408,56.479,-17.631,0,101.14,radius2,2,46.114,92.593,29,2015-10-21,18:30:11,2015-12-18,20:31:13,3528297011.691000,3533315473.936000,Nancy Luo,Dim,,,,,,,1,,,,,,,,,,,,,,,,,213.000000,nan,nan,nan,1.101505,1.101505,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,70087.000000,68.915436,97.326347,1017.000000,62087.000000,61.049164,85.813591,1017.000000,0.000000,52.475826,84.686172,113750.000000,239.978897,239.470901,474.000000,nan,nan,43362.000000,91.481010,128.767441,474.000000,8000.000000,7.866272,70388.000000,148.497894,213.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,88939.000000,87.452309,151.287903,1017.000000,62087.000000,61.049164,85.813591,1017.000000,0.000000,52.475826,84.686172,113750.000000,239.978897,239.470901,474.000000,nan,nan,43362.000000,91.481010,128.767441,474.000000,26852.000000,26.403145,70388.000000,148.497894,
1126,rr49c,4,219,0,217,spineROI,0,45.442,95.32,28,1,,0,391,54.112,-19.998,0,287.57,radius1,1,44.77,94.501,30.4,2015-10-21,18:30:48,2015-12-18,20:31:13,3528297048.425000,3533315473.941000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,214.000000,nan,nan,nan,1.059408,2.623422,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,96464.000000,100.483330,137.993607,960.000000,117392.000000,122.283333,160.851913,960.000000,0.000000,52.757149,88.004852,79497.000000,184.020828,191.388718,432.000000,nan,nan,39333.000000,91.048615,122.814331,432.000000,-20928.000000,-21.800003,40164.000000,92.972214,214.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,153283.000000,159.669785,226.600357,960.000000,117392.000000,122.283333,160.851913,960.000000,0.000000,52.757149,88.004852,79497.000000,184.020828,191.388718,432.000000,nan,nan,39333.000000,91.048615,122.814331,432.000000,35891.000000,37.386452,40164.000000,92.972214,
1127,rr49c,4,200,1,218,spineROI,0,45.158,48.04,32,1,,1,1473,51.516,-10.661,0,432.7,radius2,2,45.037,48.719,32,2015-10-21,18:42:03,2015-12-18,20:31:13,3528297723.576000,3533315473.945000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,215.000000,nan,nan,nan,0.689697,0.689697,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,75662.000000,72.892097,104.209648,1038.000000,56088.000000,54.034683,73.515900,1038.000000,0.000000,56.465519,36.732483,83104.000000,178.718277,196.814880,465.000000,nan,nan,25949.000000,55.804302,86.641068,465.000000,19574.000000,18.857414,57155.000000,122.913971,215.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,115165.000000,110.948936,150.477402,1038.000000,56088.000000,54.034683,73.515900,1038.000000,0.000000,56.465519,36.732483,83104.000000,178.718277,196.814880,465.000000,nan,nan,25949.000000,55.804302,86.641068,465.000000,59077.000000,56.914253,57155.000000,122.913971,
1128,rr49c,4,195,1,219,spineROI,0,66.305,55.884,38,1,,1,1664,77.614,15.437,0,244.62,radius1,1,66.42,54.708,39.6,2015-10-21,19:02:51,2015-12-18,20:31:13,3528298971.269000,3533315473.949000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,216.000000,nan,nan,nan,1.181610,1.989020,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,63070.000000,79.333336,108.648224,795.000000,36525.000000,45.943398,55.245483,795.000000,0.000000,73.136620,49.052380,100589.000000,213.564758,242.305283,471.000000,nan,nan,23123.000000,49.093418,57.723293,471.000000,26545.000000,33.389938,77466.000000,164.471344,216.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,133708.000000,168.186157,222.979294,795.000000,36525.000000,45.943398,55.245483,795.000000,0.000000,73.136620,49.052380,100589.000000,213.564758,242.305283,471.000000,nan,nan,23123.000000,49.093418,57.723293,471.000000,97183.000000,122.242760,77466.000000,164.471344,
1129,rr49c,4,224,1,220,spineROI,0,77.005,55.434,40,1,,1,1752,89.525,27.347,0,470.38,radius2,2,76.629,56.033,41.4,2015-10-21,19:07:57,2015-12-18,20:31:13,3528299277.574000,3533315473.954000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,217.000000,nan,nan,nan,0.707232,1.568495,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,73153.000000,73.226227,107.973000,999.000000,55091.000000,55.146145,72.015648,999.000000,0.000000,78.944427,53.494572,129233.000000,276.138885,262.343536,468.000000,nan,nan,22202.000000,47.440170,65.386864,468.000000,18062.000000,18.080082,107031.000000,228.698715,217.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,123956.000000,124.080078,213.832581,999.000000,55091.000000,55.146145,72.015648,999.000000,0.000000,78.944427,53.494572,129233.000000,276.138885,262.343536,468.000000,nan,nan,22202.000000,47.440170,65.386864,468.000000,68865.000000,68.933929,107031.000000,228.698715,
1130,rr49c,4,188,2,221,spineROI,0,77.2,33.397,36,1,,2,2526,57.012,9.5979,0,231.95,radius1,1,78.012,32.675,34.4,2015-10-21,19:28:29,2015-12-18,20:31:13,3528300509.192000,3533315473.958000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,218.000000,nan,nan,nan,1.086567,1.934070,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,85008.000000,101.562721,152.158157,837.000000,34926.000000,41.727600,52.470997,837.000000,0.000000,82.846367,27.750631,89939.000000,203.943314,226.389786,441.000000,nan,nan,17503.000000,39.689342,50.123764,441.000000,50082.000000,59.835121,72436.000000,164.253967,218.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,206098.000000,246.234177,401.613617,837.000000,34926.000000,41.727600,52.470997,837.000000,0.000000,82.846367,27.750631,89939.000000,203.943314,226.389786,441.000000,nan,nan,17503.000000,39.689342,50.123764,441.000000,171172.000000,204.506577,72436.000000,164.253967,
1131,rr49c,4,323,2,222,spineROI,0,74,30.847,30,1,,2,2493,52.028,4.6147,0,257.45,radius1,1,74.895,29.739,28.4,2015-10-21,19:30:47,2015-12-18,20:31:13,3528300647.493000,3533315473.962000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,219.000000,nan,nan,nan,1.424321,2.142123,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,85703.000000,99.538910,127.282501,861.000000,39814.000000,46.241581,66.437538,861.000000,0.000000,78.272964,26.574038,105828.000000,211.233536,220.824951,501.000000,nan,nan,25853.000000,51.602795,78.633911,501.000000,45889.000000,53.297329,79975.000000,159.630737,219.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,236007.000000,274.108002,327.746307,861.000000,39814.000000,46.241581,66.437538,861.000000,0.000000,78.272964,26.574038,105828.000000,211.233536,220.824951,501.000000,nan,nan,25853.000000,51.602795,78.633911,501.000000,196193.000000,227.866425,79975.000000,159.630737,
1132,rr49c,4,NaN,2,223,spineROI,0,55.412,15.072,15.8,1,,2,2296,23.831,-23.583,0,254,radius1,1,55.643,13.801,14,2015-10-21,19:59:52,2015-12-18,20:31:13,3528302392.212000,3533315473.967000,Nancy Luo,Dim,,,,,,,1,,,,,,,,,,,,,,,,,220.000000,nan,nan,nan,1.291821,2.215582,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,109898.000000,81.405930,100.655159,1350.000000,72738.000000,53.880001,72.754776,1350.000000,0.000000,64.060593,6.423404,88479.000000,171.470932,181.720230,516.000000,nan,nan,26470.000000,51.298450,65.073402,516.000000,37160.000000,27.525928,62009.000000,120.172485,220.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,187029.000000,138.539993,177.825653,1350.000000,72738.000000,53.880001,72.754776,1350.000000,0.000000,64.060593,6.423404,88479.000000,171.470932,181.720230,516.000000,nan,nan,26470.000000,51.298450,65.073402,516.000000,114291.000000,84.659988,62009.000000,120.172485,
1133,rr49c,4,NaN,2,224,spineROI,0,66.012,22.272,19.8,1,,2,2401,38.884,-8.53,0,289.94,radius1,1,67.119,21.503,20.8,2015-10-21,20:00:46,2015-12-18,20:31:13,3528302446.676000,3533315473.971000,Nancy Luo,Dim,,,,,,,1,,,,,,,,,,,,,,,,,221.000000,nan,nan,nan,1.347891,1.678335,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,76352.000000,68.232353,87.662682,1119.000000,55736.000000,49.808758,60.357899,1119.000000,0.000000,76.233231,12.050772,67929.000000,140.639755,148.155060,483.000000,nan,nan,26292.000000,54.434784,69.250259,483.000000,20616.000000,18.423595,41637.000000,86.204971,221.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,135670.000000,121.242180,155.264145,1119.000000,55736.000000,49.808758,60.357899,1119.000000,0.000000,76.233231,12.050772,67929.000000,140.639755,148.155060,483.000000,nan,nan,26292.000000,54.434784,69.250259,483.000000,79934.000000,71.433426,41637.000000,86.204971,
1134,rr49c,4,NaN,2,223,spineROI,0,80.192,33.695,35,1,,2,2540,59.04,11.626,0,450.55,radius2,2,79.428,34.14,36,2015-10-23,13:12:39,2015-12-18,20:31:13,3528450759.474000,3533315473.975000,Nancy Luo,,,,,,,,1,,,,,,,,,,,,,,,,,222.000000,nan,nan,nan,0.884150,1.334811,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,61919.000000,87.456215,121.353210,708.000000,30684.000000,43.338982,57.534748,708.000000,0.000000,82.469353,31.417646,98140.000000,208.365173,204.845566,471.000000,nan,nan,25942.000000,55.078556,87.357033,471.000000,31235.000000,44.117233,72198.000000,153.286621,222.000000,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,119279.000000,168.473160,243.711884,708.000000,30684.000000,43.338982,57.534748,708.000000,0.000000,82.469353,31.417646,98140.000000,208.365173,204.845566,471.000000,nan,nan,25942.000000,55.078556,87.357033,471.000000,88595.000000,125.134178,72198.000000,153.286621,
1135,rr49c,5,,,0,globalPIvot,8,0,0,0,1,,NaN,,,,,,,,,,,2015-10-16,20:09:55,2015-10-16,20:09:55,3527870995.220000,3527870995.220000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1136,rr49c,5,1,0,1,pivotPnt,3,59.16,82.92,30,1,,0,542,,0,,,,,,,,2015-10-17,18:21:18,2015-10-21,12:05:37,3527950878.650000,3528273937.428000,Nancy Luo,,,,,,,,,,,,,,,,,,,,,,,,,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
1137,rr49c,5,622,0,2,controlPnt,2,1.3475,112.69,25,1,,0,0,0,-76.025,,,center,0,1.32,112.68,25,2015-10-17,18:21:29,2015-10-17,18:21:29,3527950889.323000,3527950889.323000,Nancy Luo,,,,,,,,0,,,,,,,,,,,,,,,,,2.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
